chr1	+	156213121
chr1	+	169361878
chr1	+	39994835
chr1	+	39995540
chr1	-	40222853
chr1	-	40223307
chr1	-	40224498
chr1	+	151020076
chr1	+	149872223
chr1	+	149872345
chr1	-	220230823
chr1	+	177251430
chr1	-	190066796
chr1	+	222908124
chr1	-	32830233
chr1	-	32830444
chr1	-	32830963
chr1	+	45279801
chr1	+	52553684
chr1	+	52553971
chr1	+	52556388
chr1	+	203276643
chr1	+	203277048
chr1	+	203278431
chr1	+	203278559
chr1	+	203278726
chr1	+	200883376
chr1	-	38147241
chr1	-	162343514
chr1	+	169773336
chr1	+	169822185
chr1	+	220870437
chr1	+	220871238
chr1	+	220871495
chr1	+	220872024
chr1	+	220872322
chr1	+	220872499
chr1	+	38274797
chr1	+	38275124
chr1	-	53679771
chr1	-	53679969
chr1	-	53680155
chr1	-	11006529
chr1	-	1017197
chr1	+	112021131
chr1	+	11849639
chr1	-	3805696
chr1	-	206238871
chr1	-	109648572
chr1	-	230972864
chr1	-	230973401
chr1	-	230973722
chr1	-	230974289
chr1	-	159804263
chr1	+	184588822
chr1	+	184589215
chr1	+	184589387
chr1	+	184597938
chr1	-	36179476
chr1	-	36179732
chr1	-	36180254
chr1	-	36180655
chr1	+	162353584
chr1	+	162355917
chr1	+	162356231
chr1	+	162356607
chr1	+	45191263
chr1	+	186390156
chr1	-	228288427
chr1	-	154179176
chr1	-	154179350
chr1	-	154179802
chr1	-	154183936
chr1	+	43241409
chr1	-	85715636
chr1	+	150252567
chr1	+	151023271
chr1	-	156374043
chr1	+	16333180
chr1	+	22966175
chr1	+	22988029
chr1	+	22974363
chr1	+	22974586
chr1	-	151810338
chr1	+	150237480
chr1	+	65158626
chr1	+	181768696
chr1	+	181769133
chr1	+	181769680
chr1	+	181775400
chr1	+	174979307
chr1	+	174979733
chr1	+	174979896
chr1	+	174980824
chr1	+	159171991
chr1	+	159172199
chr1	+	159172765
chr1	+	159173101
chr1	+	209786858
chr1	+	209787003
chr1	+	209787278
chr1	-	20808883
chr1	-	20809641
chr1	-	20809940
chr1	+	200827434
chr1	+	200829577
chr1	+	6931904
chr1	+	6932105
chr1	+	6948240
chr1	+	7826756
chr1	+	7829747
chr1	+	40537499
chr1	+	40537891
chr1	+	40538090
chr1	+	40538309
chr1	+	223963540
chr1	+	223963720
chr1	+	230937504
chr1	+	113212967
chr1	+	113214061
chr1	+	113214170
chr1	-	19665266
chr1	-	19665394
chr1	-	15817895
chr1	-	15818866
chr1	-	15819043
chr1	+	160171674
chr1	-	10696665
chr1	-	52816264
chr1	-	46085715
chr1	-	169364107
chr1	-	162824086
chr1	+	44462198
chr1	+	32670859
chr1	+	32670989
chr1	+	43119883
chr1	-	1321090
chr1	-	1321235
chr1	-	1321858
chr1	-	1322121
chr1	-	1322225
chr1	-	1322341
chr1	-	1322506
chr1	-	1327667
chr1	-	1327893
chr1	-	1328017
chr1	-	229456751
chr1	-	156278751
chr1	-	145695797
chr1	-	145695911
chr1	+	158154014
chr1	-	167399876
chr1	-	208059882
chr1	+	207966939
chr1	+	207967069
chr1	+	207967222
chr1	+	207968673
chr1	+	26646977
chr1	+	111442494
chr1	+	207514110
chr1	+	207532941
chr1	+	207533690
chr1	+	43828872
chr1	+	22417082
chr1	+	22417296
chr1	+	22418048
chr1	+	22418186
chr1	+	22419398
chr1	-	227177565
chr1	-	227177955
chr1	-	227181744
chr1	-	151023446
chr1	-	151023561
chr1	-	151023898
chr1	+	91990897
chr1	+	193222386
chr1	-	1633822
chr1	-	1634252
chr1	-	1570602
chr1	+	205500881
chr1	+	205501256
chr1	+	205501674
chr1	+	205501918
chr1	+	51440309
chr1	+	15817895
chr1	-	151672533
chr1	-	151675034
chr1	-	151675158
chr1	+	109816866
chr1	+	109817691
chr1	+	109818155
chr1	+	109818378
chr1	+	214837270
chr1	-	173768687
chr1	+	10502871
chr1	+	180080483
chr1	+	180083727
chr1	+	26605301
chr1	+	111727556
chr1	-	150937648
chr1	-	150937786
chr1	-	150937900
chr1	-	150938559
chr1	-	161334520
chr1	-	159842153
chr1	+	43720016
chr1	+	196670666
chr1	+	151511099
chr1	+	146767238
chr1	+	146767421
chr1	-	6161846
chr1	-	6162118
chr1	-	6162392
chr1	-	203148058
chr1	-	203148342
chr1	+	111786054
chr1	-	241792166
chr1	-	241793837
chr1	+	240072712
chr1	+	154549086
chr1	+	154552353
chr1	+	153617656
chr1	+	153617758
chr1	+	153617933
chr1	+	153618782
chr1	+	150259455
chr1	-	41326727
chr1	+	154951651
chr1	-	109472129
chr1	-	109472323
chr1	-	109477223
chr1	+	11900388
chr1	+	11903060
chr1	+	11903200
chr1	+	16360539
chr1	+	16383821
chr1	+	25167469
chr1	+	25169492
chr1	+	25169849
chr1	+	25170814
chr1	-	155232658
chr1	-	36197712
chr1	-	9789078
chr1	-	9789228
chr1	-	9790181
chr1	-	9790551
chr1	+	47842473
chr1	+	47842644
chr1	+	47844251
chr1	+	224928237
chr1	+	224563048
chr1	+	224563608
chr1	+	224564475
chr1	+	224567093
chr1	+	26516348
chr1	-	95362504
chr1	-	95362628
chr1	-	95363024
chr1	-	95363210
chr1	+	246829784
chr1	+	246830065
chr1	+	246831402
chr1	+	246831882
chr1	+	205042949
chr1	+	205044006
chr1	+	205044645
chr1	+	205047131
chr1	+	205047398
chr1	+	234519787
chr1	-	53152013
chr1	+	230829318
chr1	+	230829729
chr1	-	103342022
chr1	-	86194915
chr1	-	36560836
chr1	-	36561595
chr1	-	40766162
chr1	-	40766545
chr1	-	183904965
chr1	-	183905132
chr1	-	183905869
chr1	-	160258376
chr1	+	227174668
chr1	+	227175246
chr1	+	10511711
chr1	+	10511896
chr1	+	245005555
chr1	+	245006524
chr1	+	245006650
chr1	+	245008323
chr1	-	1246964
chr1	-	1247068
chr1	+	53679869
chr1	+	1263939
chr1	+	1264276
chr1	+	207812876
chr1	+	207663237
chr1	-	156669399
chr1	-	156669742
chr1	+	197447439
chr1	+	153946840
chr1	-	167510250
chr1	+	17299471
chr1	-	153920147
chr1	-	153920480
chr1	-	115259533
chr1	-	115260734
chr1	+	110467824
chr1	+	110473250
chr1	+	110473526
chr1	-	36931643
chr1	-	33979598
chr1	-	33979755
chr1	-	33980003
chr1	-	33985063
chr1	-	201452657
chr1	-	201452815
chr1	-	201453413
chr1	+	70905049
chr1	-	9908333
chr1	-	9908566
chr1	+	41477870
chr1	+	41478234
chr1	-	150768683
chr1	-	150702671
chr1	+	113002688
chr1	+	110038813
chr1	+	110038927
chr1	+	110039048
chr1	+	110042865
chr1	-	202931000
chr1	-	202931596
chr1	-	54638026
chr1	-	60358979
chr1	-	47394845
chr1	+	47284596
chr1	+	47516267
chr1	+	86048928
chr1	+	86049317
chr1	-	57463578
chr1	-	57476351
chr1	+	155708210
chr1	+	155708800
chr1	+	173827527
chr1	+	173827680
chr1	-	100652477
chr1	+	168045053
chr1	-	160185504
chr1	-	160186038
chr1	-	160186573
chr1	-	160187149
chr1	-	160187295
chr1	+	32681795
chr1	+	114456162
chr1	+	155023404
chr1	-	85784167
chr1	-	85784832
chr1	-	85785714
chr1	+	15984924
chr1	-	20978259
chr1	-	20978387
chr1	-	20978615
chr1	-	20978830
chr1	+	162750188
chr1	+	112309585
chr1	+	112310198
chr1	-	161090768
chr1	-	161091119
chr1	-	161091563
chr1	-	161091845
chr1	+	224380737
chr1	+	224381141
chr1	-	197473878
chr1	-	115127195
chr1	-	153901976
chr1	-	153902460
chr1	+	244869805
chr1	+	244871825
chr1	+	244872336
chr1	-	10520602
chr1	-	10521368
chr1	+	3801546
chr1	-	55315299
chr1	-	55315474
chr1	-	55315785
chr1	-	55316123
chr1	-	55316373
chr1	-	55317210
chr1	-	55317880
chr1	+	26797795
chr1	-	12627938
chr1	-	12628180
chr1	+	182856600
chr1	+	182856712
chr1	+	182857036
chr1	+	210028182
chr1	-	68511644
chr1	+	231885772
chr1	+	231954180
chr1	+	232175317
chr1	+	11597630
chr1	-	35331036
chr1	-	35331330
chr1	+	44686351
chr1	+	78481774
chr1	+	78481937
chr1	+	78483648
chr1	-	6694227
chr1	-	6694488
chr1	+	15897804
chr1	+	65879818
chr1	+	65880011
chr1	+	65880249
chr1	+	65880840
chr1	+	65881313
chr1	-	28526789
chr1	-	28527119
chr1	-	28527727
chr1	+	38031849
chr1	+	38032458
chr1	+	172377104
chr1	+	172381244
chr1	+	172381539
chr1	+	172381854
chr1	+	44439024
chr1	-	101455179
chr1	-	101455674
chr1	-	155112366
chr1	+	93826236
chr1	+	93827976
chr1	+	11780052
chr1	-	205111630
chr1	-	205112027
chr1	+	161726953
chr1	+	159752331
chr1	+	167098057
chr1	-	1270657
chr1	-	1270941
chr1	-	1271357
chr1	+	206822541
chr1	-	23832919
chr1	-	43629844
chr1	-	21543739
chr1	-	21544152
chr1	-	53361581
chr1	-	53361941
chr1	+	150485995
chr1	+	150486253
chr1	+	236647758
chr1	+	236648008
chr1	-	184659624
chr1	-	184661015
chr1	-	47140830
chr1	-	47141052
chr1	+	245285952
chr1	+	245286812
chr1	+	245288529
chr1	+	15755637
chr1	+	15756282
chr1	+	15756436
chr1	+	15756662
chr1	+	15756839
chr1	+	155106902
chr1	+	155107276
chr1	+	155107384
chr1	+	155059851
chr1	+	155060011
chr1	+	155041809
chr1	-	231499496
chr1	-	231499834
chr1	-	206764973
chr1	+	32696881
chr1	+	32697203
chr1	-	21132784
chr1	-	21133356
chr1	-	21133608
chr1	+	50669161
chr1	+	50646292
chr1	+	50646825
chr1	+	50646972
chr1	-	205577070
chr1	+	24086241
chr1	+	24088467
chr1	-	43829067
chr1	-	43829275
chr1	-	43829411
chr1	-	19542157
chr1	-	19542321
chr1	-	19542448
chr1	-	19544746
chr1	-	19545637
chr1	-	225674531
chr1	-	225681817
chr1	-	225682102
chr1	-	225683958
chr1	-	225685441
chr1	-	8921058
chr1	-	8921303
chr1	-	150594598
chr1	-	150594923
chr1	-	150595240
chr1	-	150595753
chr1	-	150596158
chr1	-	150596385
chr1	-	150598011
chr1	-	150599521
chr1	+	29445658
chr1	+	29446241
chr1	+	29446556
chr1	-	38181645
chr1	-	16450831
chr1	+	23241615
chr1	+	23247805
chr1	+	23247993
chr1	+	226033260
chr1	+	92529093
chr1	-	220141941
chr1	-	51819934
chr1	-	44686741
chr1	-	75033794
chr1	+	43309194
chr1	+	43310239
chr1	+	43310658
chr1	-	236378421
chr1	-	236378900
chr1	-	8071778
chr1	-	8072007
chr1	+	6521004
chr1	-	216676587
chr1	-	204100188
chr1	-	157094458
chr1	-	157061834
chr1	-	36787630
chr1	-	92974252
chr1	-	92975262
chr1	-	92977978
chr1	-	92978402
chr1	+	40981802
chr1	-	231468476
chr1	-	231468972
chr1	-	231470856
chr1	-	11126669
chr1	+	26362933
chr1	-	101337927
chr1	-	28296854
chr1	-	160965000
chr1	-	160967320
chr1	-	160967495
chr1	-	94994731
chr1	+	46879519
chr1	-	2115898
chr1	-	2116019
chr1	-	2116429
chr1	-	2120987
chr1	-	2121092
chr1	-	2123333
chr1	-	2123472
chr1	-	31838099
chr1	-	31838499
chr1	-	50906934
chr1	+	109181343
chr1	+	26489087
chr1	-	184760158
chr1	-	184761209
chr1	-	16384263
chr1	-	16384797
chr1	-	1177825
chr1	-	55074849
chr1	+	179784720
chr1	+	32714364
chr1	-	155216995
chr1	+	179041669
chr1	+	179045567
chr1	+	179045709
chr1	-	112264685
chr1	+	2521005
chr1	+	2521359
chr1	+	2522618
chr1	+	2522899
chr1	-	32826870
chr1	+	16866202
chr1	+	20881511
chr1	-	27331510
chr1	-	150969300
chr1	-	150969569
chr1	-	93298285
chr1	-	93307716
chr1	-	93308716
chr1	+	120855681
chr1	+	28087178
chr1	+	28088903
chr1	+	28089106
chr1	+	28089423
chr1	-	166038535
chr1	-	231154703
chr1	-	231155379
chr1	+	16112715
chr1	+	16113084
chr1	-	11708417
chr1	+	224347057
chr1	+	224348253
chr1	+	224349748
chr1	+	11721669
chr1	+	11722021
chr1	+	11722129
chr1	+	11722341
chr1	+	11722764
chr1	+	11722982
chr1	+	11723382
chr1	+	11734075
chr1	+	11734406
chr1	+	161189035
chr1	+	149763164
chr1	+	149763515
chr1	+	149764074
chr1	-	120926127
chr1	+	161489113
chr1	+	161569948
chr1	+	161571010
chr1	-	161511549
chr1	-	161592987
chr1	-	207076630
chr1	-	27695600
chr1	+	161684142
chr1	+	161697329
chr1	+	161697930
chr1	+	155290449
chr1	+	60228346
chr1	-	241660856
chr1	-	38462441
chr1	+	154961487
chr1	+	154965580
chr1	+	213071345
chr1	+	240637847
chr1	+	240638461
chr1	+	171086956
chr1	-	146657839
chr1	-	203309748
chr1	+	94018097
chr1	+	94020010
chr1	-	1533387
chr1	-	33327868
chr1	-	33328176
chr1	+	47905452
chr1	-	42642209
chr1	-	42642403
chr1	+	41849260
chr1	+	74672787
chr1	+	75009921
chr1	-	78414086
chr1	-	78414377
chr1	-	24171571
chr1	+	209849622
chr1	+	151091006
chr1	+	151097834
chr1	+	151098021
chr1	+	1961757
chr1	+	1961883
chr1	+	1962189
chr1	+	68153404
chr1	+	68153650
chr1	+	68153923
chr1	-	24122088
chr1	+	230415596
chr1	+	230415795
chr1	+	230417277
chr1	+	230417553
chr1	+	230417794
chr1	-	153777382
chr1	-	155204238
chr1	-	89646830
chr1	+	235506406
chr1	+	235507841
chr1	+	35261316
chr1	-	147228331
chr1	-	39339738
chr1	+	35251824
chr1	+	228347230
chr1	+	228347331
chr1	+	228347527
chr1	-	53971905
chr1	-	156262477
chr1	-	193065594
chr1	-	182347227
chr1	-	182351500
chr1	-	182352041
chr1	-	182352458
chr1	-	182353200
chr1	-	182353353
chr1	+	29041834
chr1	+	29042112
chr1	+	110135172
chr1	+	110136951
chr1	-	1716723
chr1	-	1717019
chr1	-	1718758
chr1	-	68167148
chr1	-	235710984
chr1	-	84964005
chr1	-	38032412
chr1	+	231413719
chr1	-	150618700
chr1	-	150619838
chr1	-	204167287
chr1	-	155719448
chr1	-	155719639
chr1	-	155720196
chr1	-	155734252
chr1	+	170521987
chr1	-	167022072
chr1	-	217600334
chr1	-	27216978
chr1	-	156564099
chr1	-	156564291
chr1	-	156564808
chr1	-	46092975
chr1	-	27205872
chr1	+	236372011
chr1	+	236372207
chr1	-	6307405
chr1	-	6308349
chr1	-	168048779
chr1	+	27722143
chr1	+	202098057
chr1	+	202098231
chr1	+	202098523
chr1	+	202098634
chr1	+	110088397
chr1	+	101006983
chr1	-	145764594
chr1	-	145764714
chr1	+	147465596
chr1	+	109473249
chr1	+	109474696
chr1	+	109475181
chr1	+	109476957
chr1	+	53074180
chr1	+	53074721
chr1	-	240652872
chr1	+	24681397
chr1	-	37261127
chr1	+	110236366
chr1	+	110217903
chr1	-	110276553
chr1	-	110276879
chr1	-	110279230
chr1	-	110279371
chr1	-	110279596
chr1	+	110204331
chr1	+	110208122
chr1	+	110260163
chr1	+	110260455
chr1	+	110260889
chr1	-	89318320
chr1	+	228336522
chr1	+	228336653
chr1	+	226259347
chr1	+	226259671
chr1	+	9330918
chr1	+	9331393
chr1	+	156595205
chr1	+	156595516
chr1	+	154248355
chr1	+	155258783
chr1	+	155259483
chr1	+	155259639
chr1	+	32799029
chr1	+	32799221
chr1	-	156711898
chr1	-	156712011
chr1	-	156712378
chr1	-	156712482
chr1	-	156712734
chr1	-	156712888
chr1	-	236712304
chr1	-	45468219
chr1	-	45468403
chr1	-	45468966
chr1	-	109190909
chr1	-	934341
chr1	-	2460183
chr1	-	40089102
chr1	-	40089393
chr1	-	40090090
chr1	+	70833350
chr1	+	70833678
chr1	+	114516368
chr1	+	114520296
chr1	-	149856009
chr1	-	149856824
chr1	-	149856930
chr1	-	149857227
chr1	-	149783433
chr1	-	228645064
chr1	+	228646256
chr1	-	41972035
chr1	-	41972624
chr1	+	221058310
chr1	-	24128366
chr1	+	26802117
chr1	+	26803131
chr1	-	23631180
chr1	-	245013601
chr1	+	60341528
chr1	-	21069170
chr1	+	33359510
chr1	+	33360245
chr1	-	40144319
chr1	-	40144824
chr1	-	40145125
chr1	-	40145257
chr1	-	40148066
chr1	+	45794190
chr1	+	45794343
chr1	+	87564125
chr1	+	87574632
chr1	+	209908179
chr1	+	162767930
chr1	+	161496599
chr1	-	54387233
chr1	-	16340522
chr1	-	22148724
chr1	-	23518387
chr1	+	20007225
chr1	-	43916673
chr1	-	43916839
chr1	+	220321108
chr1	+	220321360
chr1	+	228364007
chr1	+	228368367
chr1	-	6281252
chr1	-	6281379
chr1	-	6281587
chr1	-	6283635
chr1	-	6283856
chr1	-	6284798
chr1	-	23884420
chr1	-	23884558
chr1	-	23885425
chr1	+	181059226
chr1	+	181059489
chr1	+	181059648
chr1	+	181059926
chr1	-	19230773
chr1	+	159024879
chr1	-	27992571
chr1	-	24480646
chr1	+	201197866
chr1	+	18704861
chr1	+	18704975
chr1	-	117117019
chr1	-	160061128
chr1	-	160061598
chr1	+	206670223
chr1	+	67862084
chr1	-	24446260
chr1	+	154410561
chr1	+	154441585
chr1	+	154441926
chr1	-	166882440
chr1	-	153634263
chr1	-	38326368
chr1	-	38326873
chr1	+	153745867
chr1	+	153746431
chr1	+	153747282
chr1	-	212113740
chr1	+	44433543
chr1	+	44433692
chr1	+	201845311
chr1	+	201845729
chr1	+	201845857
chr1	+	201846066
chr1	+	201852855
chr1	+	201853252
chr1	+	201853422
chr1	-	46159997
chr1	-	46164406
chr1	-	46164595
chr1	-	46165455
chr1	+	32673747
chr1	+	32674285
chr1	-	234740014
chr1	-	234740186
chr1	-	234740471
chr1	-	234741699
chr1	-	209958967
chr1	+	949916
chr1	-	156691682
chr1	-	156691998
chr1	-	156692533
chr1	-	156693063
chr1	-	63906440
chr1	-	226819390
chr1	-	226819527
chr1	-	226819846
chr1	-	226820557
chr1	-	226822327
chr1	-	185265521
chr1	-	65298905
chr1	-	65299192
chr1	-	227918889
chr1	-	227919263
chr1	-	153946744
chr1	-	153947009
chr1	-	59246462
chr1	-	59246577
chr1	-	59247252
chr1	-	59247441
chr1	-	62701836
chr1	-	62701958
chr1	+	15392501
chr1	+	15393824
chr1	+	15394079
chr1	+	15394305
chr1	+	15394650
chr1	+	15443877
chr1	+	15444287
chr1	+	15444544
chr1	-	111136201
chr1	-	111136316
chr1	-	111145775
chr1	-	111215073
chr1	+	6159022
chr1	+	6160970
chr1	+	6161083
chr1	+	6161250
chr1	+	110774976
chr1	+	110776671
chr1	-	112318453
chr1	-	210851656
chr1	-	210853368
chr1	-	160007256
chr1	-	160008093
chr1	-	160008533
chr1	-	160010693
chr1	+	160057742
chr1	+	160058345
chr1	+	160058498
chr1	+	160058755
chr1	+	160059209
chr1	+	233807369
chr1	+	233807698
chr1	+	233808198
chr1	-	154669941
chr1	+	41306124
chr1	-	196194909
chr1	+	215793966
chr1	+	215795020
chr1	-	27276046
chr1	-	27276396
chr1	+	23410184
chr1	+	44170508
chr1	+	44170763
chr1	+	44170947
chr1	+	44171189
chr1	-	202694312
chr1	+	32508393
chr1	+	32509051
chr1	+	32509480
chr1	-	175126122
chr1	-	35899090
chr1	-	35899303
chr1	+	39882154
chr1	-	155882833
chr1	-	155883540
chr1	+	92649910
chr1	+	92650209
chr1	+	109746672
chr1	+	109749065
chr1	+	109749182
chr1	+	109749402
chr1	+	33239997
chr1	+	33240427
chr1	+	180915239
chr1	-	20990506
chr1	+	10366734
chr1	+	10368342
chr1	+	10368653
chr1	+	10441418
chr1	+	10441660
chr1	-	200938513
chr1	-	200939040
chr1	+	245866291
chr1	+	245866427
chr1	+	45233435
chr1	-	169890469
chr1	-	169890583
chr1	-	204159468
chr1	+	161070130
chr1	-	202860223
chr1	+	901070
chr1	+	173754793
chr1	+	173755370
chr1	+	173755604
chr1	+	173755839
chr1	-	6650783
chr1	-	6651023
chr1	-	47011309
chr1	+	32636706
chr1	+	32641118
chr1	+	32641609
chr1	+	32641734
chr1	+	32642167
chr1	-	155141883
chr1	-	52497776
chr1	-	52497884
chr1	-	89401455
chr1	+	62678001
chr1	-	209788217
chr1	+	183112403
chr1	+	183114374
chr1	+	183213689
chr1	+	156028301
chr1	-	110943876
chr1	-	110944055
chr1	-	31205314
chr1	-	31206449
chr1	-	225589203
chr1	+	25894431
chr1	+	25895274
chr1	+	25895377
chr1	-	226073981
chr1	-	205350505
chr1	+	66099738
chr1	+	66100919
chr1	+	66101111
chr1	+	66103175
chr1	+	65893692
chr1	+	65900873
chr1	+	55307935
chr1	+	236711737
chr1	+	236712988
chr1	+	236713508
chr1	+	236716275
chr1	+	202288778
chr1	+	202288888
chr1	+	26756216
chr1	-	226418849
chr1	-	151772739
chr1	+	145501538
chr1	+	145501667
chr1	+	156107657
chr1	+	156109831
chr1	+	87810691
chr1	+	87811061
chr1	+	87811231
chr1	-	201865583
chr1	-	201865968
chr1	-	201866847
chr1	+	154935101
chr1	-	231319844
chr1	+	112539419
chr1	+	112540472
chr1	-	211916798
chr1	+	113667494
chr1	-	53708040
chr1	-	13801444
chr1	-	100614003
chr1	-	100614170
chr1	-	46744071
chr1	-	46744449
chr1	+	54433739
chr1	-	3696783
chr1	-	3697569
chr1	+	70588229
chr1	+	90062998
chr1	+	90183071
chr1	+	90401272
chr1	+	90401374
chr1	+	90401610
chr1	-	204586302
chr1	-	204586615
chr1	-	36859020
chr1	+	46686925
chr1	-	23410515
chr1	-	23411463
chr1	-	23412139
chr1	-	23414966
chr1	-	248902716
chr1	+	24121326
chr1	+	24121723
chr1	+	24122020
chr1	+	219385661
chr1	-	151132223
chr1	-	235824330
chr1	-	9986355
chr1	-	9987387
chr1	-	9988957
chr1	-	9989606
chr1	+	116677861
chr1	+	39951591
chr1	+	39952537
chr1	+	39952642
chr1	+	39952808
chr1	-	11734536
chr1	+	114226948
chr1	+	114227678
chr1	+	114228544
chr1	-	53692563
chr1	+	118065778
chr1	+	118067531
chr1	+	26110569
chr1	+	26112594
chr1	+	38266125
chr1	+	38266352
chr1	+	38266946
chr1	+	233519900
chr1	-	27681669
chr1	+	36645892
chr1	+	36646258
chr1	+	36646451
chr1	+	206905953
chr1	+	206906101
chr1	+	206906292
chr1	+	206907595
chr1	+	220987631
chr1	+	220956326
chr1	-	32799429
chr1	-	32799544
chr1	-	32800030
chr1	+	220835621
chr1	-	11086579
chr1	+	46501792
chr1	-	31184123
chr1	-	150547026
chr1	-	150547277
chr1	-	150549559
chr1	+	204512020
chr1	+	204516005
chr1	+	204520491
chr1	+	204520848
chr1	+	204522720
chr1	+	204526421
chr1	+	204527043
chr1	+	204527248
chr1	-	37955560
chr1	-	37958532
chr1	-	37959281
chr1	-	29519168
chr1	-	29520346
chr1	-	29520458
chr1	+	28662303
chr1	+	28662477
chr1	-	43849578
chr1	-	43850536
chr1	-	156433512
chr1	-	156434167
chr1	-	156434904
chr1	-	156436110
chr1	-	3404505
chr1	-	3406522
chr1	+	171766566
chr1	+	171766854
